id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,
1618,"@user-jj5cx7yn2w","Of course love it all songs alan 😊","UgxJEX5zHiC0Z-6Rdgp4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxJEX5zHiC0Z-6Rdgp4AaABAg","2023-10-29 20:50:02",0,"Of course love it all songs alan 😊","http://www.youtube.com/@user-jj5cx7yn2w",
1619,"@melissamalo1469","""✋"" if u love Alan walker","UgxHq5Q5CP9bNaoeOg94AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxHq5Q5CP9bNaoeOg94AaABAg","2023-10-29 17:55:42",0,"""✋"" if u love Alan walker","http://www.youtube.com/@melissamalo1469",
1620,"@samuelsantana5977","😢👍😀 2023❤❤","UgwRR31sHcrzqurmw1h4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwRR31sHcrzqurmw1h4AaABAg","2023-10-29 13:31:07",0,"😢👍😀 2023❤❤","http://www.youtube.com/@samuelsantana5977",
1621,"@samuelsantana5977","❤Walker❤☺😍🥰👍","UgyJXrEiFBLgOQyJPBt4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyJXrEiFBLgOQyJPBt4AaABAg","2023-10-29 13:28:40",0,"❤Walker❤☺😍🥰👍","http://www.youtube.com/@samuelsantana5977",
1622,"@samuelsantana5977","🤭😭😭 mone: BEATRIZ","Ugxb8qTigc8DqbOzEYR4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugxb8qTigc8DqbOzEYR4AaABAg","2023-10-29 13:26:59",0,"🤭😭😭 mone: BEATRIZ","http://www.youtube.com/@samuelsantana5977",
1623,"@FarediniA","dub songs frfr","UgxQo_EQVeKL3u8MGGR4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxQo_EQVeKL3u8MGGR4AaABAg","2023-10-29 12:29:48",0,"dub songs frfr","http://www.youtube.com/@FarediniA",
1624,"@synguyen1395","7:08 WE LIVE WE LOVE WE LIE","Ugw4v_PA5US7bNJG_JN4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugw4v_PA5US7bNJG_JN4AaABAg","2023-10-29 06:19:02",0,"7:08 WE LIVE WE LOVE WE LIE","http://www.youtube.com/@synguyen1395",
1625,"@mjlogacho7838","We live,we love,we lie smurf cat","UgwhLAkcUQwHyQTgsBV4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwhLAkcUQwHyQTgsBV4AaABAg","2023-10-29 06:05:04",0,"We live,we love,we lie smurf cat","http://www.youtube.com/@mjlogacho7838",
1626,"@nkurunzizaemason348","Mon àme❤","UgzNMxpA0GZC3UrDRQx4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzNMxpA0GZC3UrDRQx4AaABAg","2023-10-29 05:00:19",0,"Mon àme❤","http://www.youtube.com/@nkurunzizaemason348",
1627,"@chamilasanka8978","Wow","UgxsuVI6ml05GGyC1j54AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxsuVI6ml05GGyC1j54AaABAg","2023-10-29 02:27:12",1,"Wow","http://www.youtube.com/@chamilasanka8978",
1628,"@chamilasanka8978","❤️","UgxsuVI6ml05GGyC1j54AaABAg.9wRkmkRTCAG9wRkq1ZQKvp","@chamilasanka8978",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxsuVI6ml05GGyC1j54AaABAg.9wRkmkRTCAG9wRkq1ZQKvp","2023-10-29 02:27:39",0,"❤️","http://www.youtube.com/@chamilasanka8978",
1629,"@mrloser7920","I love it","Ugx1iUdW4rFW9-6NZ-V4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugx1iUdW4rFW9-6NZ-V4AaABAg","2023-10-28 20:10:01",0,"I love it","http://www.youtube.com/@mrloser7920",
1630,"@user-mm6ht2tv6f","Its legend","Ugw7Bk_H2R8YxtbrS-94AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugw7Bk_H2R8YxtbrS-94AaABAg","2023-10-28 11:09:56",0,"Its legend","http://www.youtube.com/@user-mm6ht2tv6f",
1631,"@thiyennhinguyen3611","ok ","UgyxDp7ciJ4Cl7cHqx14AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyxDp7ciJ4Cl7cHqx14AaABAg","2023-10-28 07:29:43",0,"ok ","http://www.youtube.com/@thiyennhinguyen3611",
1632,"@waltersuarezchavez6891","Who is a Walker? ☝🏼🧐😆","UgxNpzvbkS6ay279zQN4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxNpzvbkS6ay279zQN4AaABAg","2023-10-28 06:40:37",0,"Who is a Walker? ☝🏼🧐😆","http://www.youtube.com/@waltersuarezchavez6891",
1633,"@Firon130","Who love On My Way❤👇 Miss old PUBG,Friends😢❤","Ugwj-lXRzoa_DZmiU5h4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugwj-lXRzoa_DZmiU5h4AaABAg","2023-10-28 03:27:21",0,"Who love On My Way❤👇 Miss old PUBG,Friends😢❤","http://www.youtube.com/@Firon130",
1634,"@user-ez2zm6rx4m","I really all his songs😂😅❤❤❤","UgwzHqYzP-qdUF531_x4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwzHqYzP-qdUF531_x4AaABAg","2023-10-28 02:44:29",0,"I really all his songs😂😅❤❤❤","http://www.youtube.com/@user-ez2zm6rx4m",
1635,"@user-nj1pv1qk1p","Wow......❤❤","Ugyz65kaeB9CyicIFMp4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugyz65kaeB9CyicIFMp4AaABAg","2023-10-27 22:37:52",0,"Wow......❤❤","http://www.youtube.com/@user-nj1pv1qk1p",
1636,"@xiuwebu4913","LOVE IT SO MUCH THANKS ALAN WALKER❤❤❤❤❤🎉🎉🎉🎉🎉🎉","UgzxnBHtO1E3j-qF8EN4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzxnBHtO1E3j-qF8EN4AaABAg","2023-10-27 07:48:42",0,"LOVE IT SO MUCH THANKS ALAN WALKER❤❤❤❤❤🎉🎉🎉🎉🎉🎉","http://www.youtube.com/@xiuwebu4913",
1637,"@juliusowuor7981","Fantastic songs","UgwaloNX_Rf3AkcmZpV4AaABAg","",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwaloNX_Rf3AkcmZpV4AaABAg","2023-10-27 07:07:56",0,"Fantastic songs","http://www.youtube.com/@juliusowuor7981",
1638,"@user-pn2gd2vk4q","Super","UgzZDR61xG3rQB0DSRB4AaABAg","",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzZDR61xG3rQB0DSRB4AaABAg","2023-10-26 15:59:53",0,"Super","http://www.youtube.com/@user-pn2gd2vk4q",
1639,"@tienngoc5779","ME LIKE FADED IDON COIN LION WHAT ANE YOU?","UgxQfKGyN8EIU7rPtHp4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxQfKGyN8EIU7rPtHp4AaABAg","2023-10-26 08:41:36",0,"ME LIKE FADED IDON COIN LION WHAT ANE YOU?","http://www.youtube.com/@tienngoc5779",
1640,"@mscrajesh","Allen Walker songs is the best in the world","UgxTRi9XhViTRQeevLJ4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxTRi9XhViTRQeevLJ4AaABAg","2023-10-26 07:25:39",0,"Allen Walker songs is the best in the world","http://www.youtube.com/@mscrajesh",
1641,"@user-hn6mg3wq8b","❤❤❤❤❤❤ for Walker always walking in music vibes.","Ugxg5t2DBkCXm9Ij8Eh4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugxg5t2DBkCXm9Ij8Eh4AaABAg","2023-10-26 04:34:50",0,"❤❤❤❤❤❤ for Walker always walking in music vibes.","http://www.youtube.com/@user-hn6mg3wq8b",
1642,"@deniahmadhendra8842","the best songs ever created on earth.","UgyfeO7eA-G6GmZ8VMF4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyfeO7eA-G6GmZ8VMF4AaABAg","2023-10-25 17:36:56",0,"the best songs ever created on earth.","http://www.youtube.com/@deniahmadhendra8842",
1643,"@Hania-Ahmad","If you want to listen English Lofi songs.you can subscribe my YouTube channel.l hope you would like it ❤❤❤and never forget to like my videos","Ugyb5mXWbkwtIqS0uu14AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugyb5mXWbkwtIqS0uu14AaABAg","2023-10-25 11:37:23",0,"If you want to listen English Lofi songs.you can subscribe my YouTube channel.l hope you would like it ❤❤❤and never forget to like my videos","http://www.youtube.com/@Hania-Ahmad",
1644,"@vinitamittal8103","alan walker is the best dj","UgxQRDQZsGzfFpDMOEZ4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxQRDQZsGzfFpDMOEZ4AaABAg","2023-10-25 11:20:28",0,"alan walker is the best dj","http://www.youtube.com/@vinitamittal8103",
1645,"@zuraidahmanaf3378","Mantap bang","Ugyb9-ReyEavJfHEq0p4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugyb9-ReyEavJfHEq0p4AaABAg","2023-10-25 10:32:02",0,"Mantap bang","http://www.youtube.com/@zuraidahmanaf3378",
1646,"@catchkichu2003","I love alan Walker songs soooooo much ❤❤❤","UgwYrgn4wKfwQhi7tWF4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwYrgn4wKfwQhi7tWF4AaABAg","2023-10-25 09:47:14",0,"I love alan Walker songs soooooo much ❤❤❤","http://www.youtube.com/@catchkichu2003",
1647,"@user-ep5ip4dx3p","Ты, клеввый, успехов , Украина с вами","Ugx0wFc9waw0nY_D0Gh4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugx0wFc9waw0nY_D0Gh4AaABAg","2023-10-25 09:05:16",0,"Ты, клеввый, успехов , Украина с вами","http://www.youtube.com/@user-ep5ip4dx3p",
1648,"@SK2_ANIMANIA","best playlist of alan walker i have ever listened ","UgxGD3IjXP0cRa-xeJB4AaABAg","",16,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxGD3IjXP0cRa-xeJB4AaABAg","2023-10-25 08:47:37",0,"best playlist of alan walker i have ever listened ","http://www.youtube.com/@SK2_ANIMANIA",
1649,"@printmaxlanka8849","super songs good","UgyzzjuW0gnOP0rXYRl4AaABAg","",5,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyzzjuW0gnOP0rXYRl4AaABAg","2023-10-25 06:52:48",0,"super songs good","http://www.youtube.com/@printmaxlanka8849",
1650,"@mscrajesh","I love my name is John","UgyilKcqm552AbFNo114AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyilKcqm552AbFNo114AaABAg","2023-10-25 06:47:54",0,"I love my name is John","http://www.youtube.com/@mscrajesh",
1651,"@silvialema5252","Wow alan Walker is beautifil❤❤","UgxmBF32Nkzd15iZlu54AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxmBF32Nkzd15iZlu54AaABAg","2023-10-24 16:47:43",0,"Wow alan Walker is beautifil❤❤","http://www.youtube.com/@silvialema5252",
1652,"@atanlimah7506","Alan Walker the song\'s number 1 in the world","Ugw7SHdV_j3wvAUrPFV4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugw7SHdV_j3wvAUrPFV4AaABAg","2023-10-24 09:21:59",0,"Alan Walker the song\'s number 1 in the world","http://www.youtube.com/@atanlimah7506",
1653,"@mukbang_bae","Enak banget lagu alan walker","Ugwgrf3JD22eJ1masgJ4AaABAg","",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugwgrf3JD22eJ1masgJ4AaABAg","2023-10-24 05:12:27",0,"Enak banget lagu alan walker","http://www.youtube.com/@mukbang_bae",
1654,"@Itsbeast2011YT","Alan walker’s was always make our childhood","Ugx3QVJJ8hgGB5hlVkV4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugx3QVJJ8hgGB5hlVkV4AaABAg","2023-10-24 04:17:01",0,"Alan walker’s was always make our childhood","http://www.youtube.com/@Itsbeast2011YT",
1655,"@Itsbeast2011YT","We live we love we lie","UgzXolZdxWlM4iSNyqF4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzXolZdxWlM4iSNyqF4AaABAg","2023-10-24 04:13:06",0,"We live we love we lie","http://www.youtube.com/@Itsbeast2011YT",
1656,"@wendytaburno9427","W alan walker","UgxBEPPSp7hnDbZNf5V4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxBEPPSp7hnDbZNf5V4AaABAg","2023-10-24 03:44:51",0,"W alan walker","http://www.youtube.com/@wendytaburno9427",
1657,"@user-jw8wj2kg9q","❤❤❤❤❤❤❤❤❤❤❤❤❤❤","Ugy3EKJlDNaHrN5uACJ4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugy3EKJlDNaHrN5uACJ4AaABAg","2023-10-24 03:36:51",0,"❤❤❤❤❤❤❤❤❤❤❤❤❤❤","http://www.youtube.com/@user-jw8wj2kg9q",
1658,"@user-jw8wj2kg9q","❤","UgylHoaFlrjJJ-UZrJd4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgylHoaFlrjJJ-UZrJd4AaABAg","2023-10-24 03:36:09",0,"❤","http://www.youtube.com/@user-jw8wj2kg9q",
1659,"@user-jw8wj2kg9q","I really love his song they are cool","Ugwg8xaDjh4CNdrFr8B4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugwg8xaDjh4CNdrFr8B4AaABAg","2023-10-24 03:28:01",0,"I really love his song they are cool","http://www.youtube.com/@user-jw8wj2kg9q",
1660,"@zeffthekiller_hkd","Wow, Alan Walker\'s 2023 collection is pure magic! These hits are on repeat, making my day shine brighter!","UgzEJnxMptXdL8BluW54AaABAg","",115,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzEJnxMptXdL8BluW54AaABAg","2023-10-24 02:57:03",5,"Wow, Alan Walker\'s 2023 collection is pure magic! These hits are on repeat, making my day shine brighter!","http://www.youtube.com/@zeffthekiller_hkd",
1661,"@user-nn1yk6mk3g","I love you Alan Walker❤❤❤😊😊😊","UgzEJnxMptXdL8BluW54AaABAg.9wEwE47cNpE9wKAAfSdFA-","@zeffthekiller_hkd",7,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzEJnxMptXdL8BluW54AaABAg.9wEwE47cNpE9wKAAfSdFA-","2023-10-26 03:43:52",0,"I love you Alan Walker❤❤❤😊😊😊","http://www.youtube.com/@user-nn1yk6mk3g",
1662,"@Potencyfunction","Walker have good tracks but outstanding is 3:16:14 . That clicks on my adrenaline.","UgzEJnxMptXdL8BluW54AaABAg.9wEwE47cNpEA-vhYcXgnJJ","@zeffthekiller_hkd",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzEJnxMptXdL8BluW54AaABAg.9wEwE47cNpEA-vhYcXgnJJ","2024-02-17 12:00:57",0,"Walker have good tracks but outstanding is 3:16:14 . That clicks on my adrenaline.","http://www.youtube.com/@Potencyfunction",
1663,"@salmanbaig9732","Same!","UgzEJnxMptXdL8BluW54AaABAg.9wEwE47cNpEA0WlDZ8gJBB","@zeffthekiller_hkd",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzEJnxMptXdL8BluW54AaABAg.9wEwE47cNpEA0WlDZ8gJBB","2024-03-03 06:44:10",0,"Same!","http://www.youtube.com/@salmanbaig9732",
1664,"@kellypeers100","Dhshdjdjdhshdhddhhdhdhdhdhdhhdhhdjdjjdjddndj​@@Potencyfunction","UgzEJnxMptXdL8BluW54AaABAg.9wEwE47cNpEA0l8nEATPLQ","@zeffthekiller_hkd",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzEJnxMptXdL8BluW54AaABAg.9wEwE47cNpEA0l8nEATPLQ","2024-03-09 06:07:29",0,"Dhshdjdjdhshdhddhhdhdhdhdhdhhdhhdjdjjdjddndj​@@Potencyfunction","http://www.youtube.com/@kellypeers100",
1665,"@kellypeers100","​@@salmanbaig9732.","UgzEJnxMptXdL8BluW54AaABAg.9wEwE47cNpEA0l8pcjeM10","@zeffthekiller_hkd",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzEJnxMptXdL8BluW54AaABAg.9wEwE47cNpEA0l8pcjeM10","2024-03-09 06:07:49",0,"​@@salmanbaig9732.","http://www.youtube.com/@kellypeers100",
1666,"@md.habibullahbahar-ck3ul","I like these songs...❤❤","Ugzywx-3JedDbc0Cybl4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugzywx-3JedDbc0Cybl4AaABAg","2023-10-24 02:16:39",0,"I like these songs...❤❤","http://www.youtube.com/@md.habibullahbahar-ck3ul",
1667,"@mahmoodkazmy6066","Thanks Technoblade pele Tony stark😢😢❤❤😭😭","UgwgrsHt1Pjr4yO0ZqF4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwgrsHt1Pjr4yO0ZqF4AaABAg","2023-10-23 23:51:33",0,"Thanks Technoblade pele Tony stark😢😢❤❤😭😭","http://www.youtube.com/@mahmoodkazmy6066",
1668,"@Vidina2248","Me ❤❤","Ugwy7v5U-ijs2T3v6-94AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugwy7v5U-ijs2T3v6-94AaABAg","2023-10-23 23:46:56",0,"Me ❤❤","http://www.youtube.com/@Vidina2248",
1669,"@SangdoiKsang.","👇Who who love Alan Walker\'s songs","UgxP9cWWXtrEyxskzRx4AaABAg","",56,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxP9cWWXtrEyxskzRx4AaABAg","2023-10-23 23:25:57",8,"👇Who who love Alan Walker\'s songs","http://www.youtube.com/@SangdoiKsang.",
1670,"@user-yd4xv8tq1i","Me","UgxP9cWWXtrEyxskzRx4AaABAg.9wEZ3rNL3Af9wHUBzFy_pA","@SangdoiKsang.",4,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxP9cWWXtrEyxskzRx4AaABAg.9wEZ3rNL3Af9wHUBzFy_pA","2023-10-25 02:41:05",0,"Me","http://www.youtube.com/@user-yd4xv8tq1i",
1671,"@cafelili7843","Me","UgxP9cWWXtrEyxskzRx4AaABAg.9wEZ3rNL3AfA07TmzCB3YR","@SangdoiKsang.",4,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxP9cWWXtrEyxskzRx4AaABAg.9wEZ3rNL3AfA07TmzCB3YR","2024-02-22 11:02:06",0,"Me","http://www.youtube.com/@cafelili7843",
1672,"@galle-nilminimalika13gunas66","Me","UgxP9cWWXtrEyxskzRx4AaABAg.9wEZ3rNL3AfA13ehK-ypt7","@SangdoiKsang.",4,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxP9cWWXtrEyxskzRx4AaABAg.9wEZ3rNL3AfA13ehK-ypt7","2024-03-16 21:00:37",0,"Me","http://www.youtube.com/@galle-nilminimalika13gunas66",
1673,"@user-cq5pr2vo4d","Me","UgxP9cWWXtrEyxskzRx4AaABAg.9wEZ3rNL3AfA19dfIac2VL","@SangdoiKsang.",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxP9cWWXtrEyxskzRx4AaABAg.9wEZ3rNL3AfA19dfIac2VL","2024-03-19 04:47:03",0,"Me","http://www.youtube.com/@user-cq5pr2vo4d",
1674,"@bercyandarmx","me","UgxP9cWWXtrEyxskzRx4AaABAg.9wEZ3rNL3AfA1A6plgHrRu","@SangdoiKsang.",3,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxP9cWWXtrEyxskzRx4AaABAg.9wEZ3rNL3AfA1A6plgHrRu","2024-03-19 09:10:37",0,"me","http://www.youtube.com/@bercyandarmx",
1675,"@christinecordero1721","We live we love we lie","UgxaSaMIwBuuRdLg_5x4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxaSaMIwBuuRdLg_5x4AaABAg","2023-10-23 18:47:34",0,"We live we love we lie","http://www.youtube.com/@christinecordero1721",
1676,"@hungarysmile8423","Alan is this is incredible 👌👌👌🔥🔥🔥💯💯","UgwkBEN9i8MGa7qZ8_J4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwkBEN9i8MGa7qZ8_J4AaABAg","2023-10-23 12:21:29",0,"Alan is this is incredible 👌👌👌🔥🔥🔥💯💯","http://www.youtube.com/@hungarysmile8423",
1677,"@TrangTran-hc8cz","The Spectre is the greatest","Ugwy8KhO6pxsd79O5Qx4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugwy8KhO6pxsd79O5Qx4AaABAg","2023-10-23 10:14:48",0,"The Spectre is the greatest","http://www.youtube.com/@TrangTran-hc8cz",
1678,"@ranjeethandique8147","I love Alan Walker songs😍","UgwIquq4A-B7psjpOMd4AaABAg","",16,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwIquq4A-B7psjpOMd4AaABAg","2023-10-23 09:31:11",0,"I love Alan Walker songs😍","http://www.youtube.com/@ranjeethandique8147",
1679,"@DanielSholtoianu_","","UgyBnxFapYwFvLV4IE14AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyBnxFapYwFvLV4IE14AaABAg","2023-10-23 07:51:41",0,"","http://www.youtube.com/@DanielSholtoianu_",
1680,"@VINOREHAN-mo5cv","New","UgzE5ihLegwfGy9GtM94AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgzE5ihLegwfGy9GtM94AaABAg","2023-10-23 02:54:56",0,"New","http://www.youtube.com/@VINOREHAN-mo5cv",
1681,"@emilyrivera686","😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎 cool song","UgwHlkAm58igPf2_5rl4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwHlkAm58igPf2_5rl4AaABAg","2023-10-22 23:49:38",0,"😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎 cool song","http://www.youtube.com/@emilyrivera686",
1682,"@luluhuston9501","YOU AMAZING GOD BLESS YOU 🎉🎉🎉","UgyerUIdXBWyOPLFYRV4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyerUIdXBWyOPLFYRV4AaABAg","2023-10-22 18:23:52",0,"YOU AMAZING GOD BLESS YOU 🎉🎉🎉","http://www.youtube.com/@luluhuston9501",
1683,"@terecamacho6692","I love Alan walker songs","Ugxll5uvzqws2fklOY54AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugxll5uvzqws2fklOY54AaABAg","2023-10-22 15:39:04",0,"I love Alan walker songs","http://www.youtube.com/@terecamacho6692",
1684,"@valti_chan","No hay mejor sensación que regresar y escuchar las canciones que tanto amaba años atrás... una de mis mejores épocas ,3 ✨️✨️","Ugyx6P0ZURw11G17R3t4AaABAg","",59,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugyx6P0ZURw11G17R3t4AaABAg","2023-10-22 14:05:53",2,"No hay mejor sensación que regresar y escuchar las canciones que tanto amaba años atrás... una de mis mejores épocas ,3 ✨️✨️","http://www.youtube.com/@valti_chan",
1685,"@sumanpal4680","😊","Ugyx6P0ZURw11G17R3t4AaABAg.9wAzB-M7yQ_9ygyI3fzRAv","@valti_chan",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugyx6P0ZURw11G17R3t4AaABAg.9wAzB-M7yQ_9ygyI3fzRAv","2023-12-24 01:35:50",0,"😊","http://www.youtube.com/@sumanpal4680",
1686,"@sumanpal4680","5:25","Ugyx6P0ZURw11G17R3t4AaABAg.9wAzB-M7yQ_9ygyUaL4RLo","@valti_chan",2,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugyx6P0ZURw11G17R3t4AaABAg.9wAzB-M7yQ_9ygyUaL4RLo","2023-12-24 01:37:33",0,"5:25","http://www.youtube.com/@sumanpal4680",
1687,"@cleevenspierrecharles8257","Alan walker 🎊🔥🔥🔥🔥","Ugxtmvdr083I0aFlgoh4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=Ugxtmvdr083I0aFlgoh4AaABAg","2023-10-22 13:47:06",0,"Alan walker 🎊🔥🔥🔥🔥","http://www.youtube.com/@cleevenspierrecharles8257",
1688,"@user-zr4rf4cs8f","I love the way does his songs","UgxTPwRYLgNUh-F12HJ4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxTPwRYLgNUh-F12HJ4AaABAg","2023-10-22 13:40:47",0,"I love the way does his songs","http://www.youtube.com/@user-zr4rf4cs8f",
1689,"@user-db7hb2ie6s","❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤","UgxfZMY-xYC0w14Q80N4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxfZMY-xYC0w14Q80N4AaABAg","2023-10-22 12:53:11",0,"❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤","http://www.youtube.com/@user-db7hb2ie6s",
1690,"@irenetsoulari814","6:00","UgyhMN6QpaIIaU7QdO94AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyhMN6QpaIIaU7QdO94AaABAg","2023-10-22 11:49:23",0,"6:00","http://www.youtube.com/@irenetsoulari814",
1691,"@irenetsoulari814","3:00,","UgwZ9ujPaPBL1eNnoS54AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwZ9ujPaPBL1eNnoS54AaABAg","2023-10-22 11:48:52",0,"3:00,","http://www.youtube.com/@irenetsoulari814",
1692,"@irenetsoulari814","0:00","UgyvTOTAXAurkhHocVZ4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgyvTOTAXAurkhHocVZ4AaABAg","2023-10-22 11:48:06",0,"0:00","http://www.youtube.com/@irenetsoulari814",
1693,"@irenetsoulari814","9:00","UgxSScLcp5dAB3urOrZ4AaABAg","",0,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgxSScLcp5dAB3urOrZ4AaABAg","2023-10-22 11:47:28",0,"9:00","http://www.youtube.com/@irenetsoulari814",
1694,"@irenetsoulari814","It’s beautiful songs.I love he’s songs👌👌👌👌👌👌👌👌👌👌","UgwyxWdlORQkeNimQKt4AaABAg","",1,"https://www.youtube.com/watch?v=mjO1yZyi6bM&lc=UgwyxWdlORQkeNimQKt4AaABAg","2023-10-22 11:39:54",1,"It’s beautiful songs.I love he’s songs👌👌👌👌👌👌👌👌👌👌","http://www.youtube.com/@irenetsoulari814",
